order_id,customer_id,product_id,order_date,region,quantity,price,total_amount
O25750,C1405,P0143,2024-06-29,South,2,1263.43,2526.86
O25751,C0694,P0471,2023-10-03,East,4,1233.43,4933.72
O25752,C0065,P0449,2024-01-17,South,1,1888.89,1888.89
O25753,C0492,P0195,2023-12-04,East,4,783.03,3132.12
O25754,C1067,P0417,2024-01-08,South,4,1993.96,7975.84
O25755,C1822,P0153,2023-12-20,South,1,550.07,550.07
O25756,C1196,P0042,2024-08-07,North,3,1102.08,3306.24
O25757,C1704,P0254,2024-12-28,North,4,1556.88,6227.52
O25758,C0257,P0206,2024-04-16,East,4,62.05,248.2
O25759,C0015,P0006,2024-06-16,North,1,1576.1,1576.1
O25760,C1888,P0393,2024-11-06,South,3,1665.11,4995.33
O25761,C0744,P0011,2024-10-27,North,3,279.25,837.75
O25762,C1588,P0052,2023-11-01,South,4,1029.5,4118.0
O25763,C0768,P0230,2024-12-31,North,5,1543.29,7716.45
O25764,C1307,P0200,2024-12-02,North,5,991.73,4958.65
O25765,C1893,P0441,2025-03-18,West,4,1202.63,4810.52
O25766,C1847,P0281,2025-05-18,West,4,1712.4,6849.6
O25767,C1457,P0349,2025-02-19,South,5,844.95,4224.75
O25768,C1060,P0383,2024-06-04,East,2,848.02,1696.04
O25769,C0283,P0433,2024-02-02,West,5,556.01,2780.05
O25770,C0423,P0492,2025-03-25,North,3,999.55,2998.65
O25771,C1223,P0225,2024-08-29,South,4,990.61,3962.44
O25772,C1631,P0379,2024-11-15,South,1,901.99,901.99
O25773,C1408,P0157,2023-10-19,West,5,1691.95,8459.75
O25774,C1253,P0206,2024-12-19,West,5,549.87,2749.35
O25775,C0187,P0217,2025-01-30,West,4,349.46,1397.84
O25776,C0061,P0114,2024-06-01,East,4,1596.73,6386.92
O25777,C0052,P0076,2024-11-15,East,2,880.5,1761.0
O25778,C0127,P0064,2023-10-02,South,1,950.1,950.1
O25779,C0848,P0068,2024-02-22,South,4,1300.97,5203.88
O25780,C0640,P0358,2024-06-05,West,4,1679.88,6719.52
O25781,C1064,P0053,2025-06-21,West,4,1863.89,7455.56
O25782,C1390,P0225,2024-04-15,East,1,1566.98,1566.98
O25783,C0100,P0309,2024-01-12,North,5,931.92,4659.6
O25784,C1116,P0342,2023-11-01,South,1,611.33,611.33
O25785,C1018,P0066,2024-01-08,East,4,1923.5,7694.0
O25786,C0942,P0196,2023-09-17,North,4,1663.3,6653.2
O25787,C1879,P0145,2024-03-12,South,1,1168.29,1168.29
O25788,C0574,P0295,2023-09-06,East,3,1171.44,3514.32
O25789,C1191,P0485,2024-10-18,North,1,1810.22,1810.22
O25790,C1263,P0214,2023-10-14,East,3,967.7,2903.1
O25791,C1811,P0013,2024-09-08,North,4,1168.21,4672.84
O25792,C1495,P0265,2024-04-25,North,4,1503.81,6015.24
O25793,C1458,P0133,2023-10-06,South,1,134.47,134.47
O25794,C0711,P0240,2024-09-15,North,3,838.37,2515.11
O25795,C1107,P0212,2025-05-28,South,1,314.18,314.18
O25796,C1197,P0051,2025-03-09,East,5,53.2,266.0
O25797,C1714,P0405,2025-01-16,North,1,756.79,756.79
O25798,C1593,P0433,2024-11-30,West,1,1403.36,1403.36
O25799,C0352,P0397,2025-02-02,East,2,1367.59,2735.18
O25800,C1692,P0225,2024-02-13,East,5,769.84,3849.2
O25801,C1750,P0199,2024-04-22,North,1,315.46,315.46
O25802,C0661,P0300,2025-08-13,East,2,329.62,659.24
O25803,C0641,P0390,2025-08-29,West,5,760.66,3803.3
O25804,C1048,P0312,2024-11-15,West,1,133.41,133.41
O25805,C1760,P0018,2024-08-01,East,1,964.74,964.74
O25806,C0647,P0480,2024-08-01,South,2,1484.71,2969.42
O25807,C1299,P0245,2024-09-12,West,4,928.71,3714.84
O25808,C1856,P0159,2025-02-02,South,1,1627.64,1627.64
O25809,C0707,P0289,2023-12-25,North,1,727.3,727.3
O25810,C1422,P0239,2025-05-14,South,4,974.18,3896.72
O25811,C0863,P0212,2024-02-02,North,5,1525.29,7626.45
O25812,C0030,P0354,2024-03-10,East,5,1829.79,9148.95
O25813,C1655,P0383,2024-10-14,North,3,823.91,2471.73
O25814,C1493,P0388,2024-06-28,West,3,747.17,2241.51
O25815,C0908,P0233,2024-11-17,North,2,1622.24,3244.48
O25816,C0116,P0418,2024-04-11,South,3,1608.69,4826.07
O25817,C0110,P0446,2023-09-12,East,4,116.32,465.28
O25818,C0543,P0402,2024-10-07,South,2,1348.8,2697.6
O25819,C1102,P0137,2024-10-02,West,2,611.37,1222.74
O25820,C1568,P0062,2025-04-24,West,2,1185.56,2371.12
O25821,C1936,P0345,2024-03-21,East,5,1994.96,9974.8
O25822,C1773,P0249,2024-01-08,North,4,1951.99,7807.96
O25823,C0848,P0082,2025-05-29,North,1,1099.38,1099.38
O25824,C1488,P0198,2024-08-10,East,3,1709.22,5127.66
O25825,C1813,P0019,2025-08-13,North,4,636.84,2547.36
O25826,C1056,P0337,2025-06-15,North,4,1698.61,6794.44
O25827,C0016,P0010,2024-05-11,West,1,401.49,401.49
O25828,C1097,P0356,2024-08-01,West,4,458.53,1834.12
O25829,C0072,P0060,2024-11-28,North,4,233.62,934.48
O25830,C1122,P0278,2023-11-17,South,3,1899.57,5698.71
O25831,C1784,P0241,2023-09-30,West,2,1313.95,2627.9
O25832,C1924,P0237,2025-06-21,East,4,1509.67,6038.68
O25833,C0464,P0187,2024-01-27,South,1,815.14,815.14
O25834,C0159,P0140,2024-01-27,South,5,1565.99,7829.95
O25835,C1379,P0240,2023-12-26,North,1,1706.65,1706.65
O25836,C0186,P0382,2025-06-14,South,5,912.24,4561.2
O25837,C1748,P0141,2024-06-08,North,3,912.06,2736.18
O25838,C1366,P0349,2023-10-05,North,1,711.39,711.39
O25839,C0519,P0015,2024-10-29,South,2,388.04,776.08
O25840,C1296,P0498,2025-09-03,West,1,1472.87,1472.87
O25841,C0041,P0344,2024-09-18,East,2,663.16,1326.32
O25842,C0517,P0099,2024-12-08,North,3,1376.88,4130.64
O25843,C0834,P0040,2024-09-26,North,1,1623.39,1623.39
O25844,C1702,P0063,2025-03-05,South,2,1179.58,2359.16
O25845,C0016,P0411,2025-05-16,North,1,941.71,941.71
O25846,C1980,P0007,2024-01-21,West,1,869.07,869.07
O25847,C0523,P0054,2024-03-09,North,2,1857.74,3715.48
O25848,C0797,P0199,2024-02-24,West,1,1856.49,1856.49
O25849,C1876,P0357,2025-07-12,South,5,999.62,4998.1
O25850,C0167,P0092,2024-02-02,North,5,1806.99,9034.95
O25851,C0418,P0329,2024-05-21,East,1,1691.28,1691.28
O25852,C0499,P0439,2025-01-01,East,1,854.91,854.91
O25853,C1646,P0161,2023-12-05,South,4,422.59,1690.36
O25854,C0380,P0003,2025-01-15,North,3,1647.01,4941.03
O25855,C1052,P0340,2024-04-19,West,1,374.63,374.63
O25856,C0174,P0253,2024-06-19,West,3,1591.48,4774.44
O25857,C1312,P0066,2025-04-25,East,4,981.2,3924.8
O25858,C1735,P0260,2024-06-01,West,4,1029.97,4119.88
O25859,C1247,P0443,2024-12-12,West,2,1123.45,2246.9
O25860,C0895,P0446,2024-05-04,East,2,1513.47,3026.94
O25861,C1520,P0259,2023-09-12,South,2,952.79,1905.58
O25862,C0921,P0069,2024-01-02,East,4,1176.01,4704.04
O25863,C1043,P0220,2023-09-17,West,1,157.79,157.79
O25864,C1955,P0127,2025-08-18,West,4,399.7,1598.8
O25865,C0673,P0265,2024-06-30,North,5,1921.56,9607.8
O25866,C0120,P0142,2024-08-14,East,3,1583.51,4750.53
O25867,C1400,P0013,2024-01-11,South,3,1130.6,3391.8
O25868,C0194,P0368,2024-07-06,East,4,1787.57,7150.28
O25869,C0325,P0091,2024-10-24,West,1,725.85,725.85
O25870,C1444,P0022,2025-07-03,West,5,1991.28,9956.4
O25871,C0230,P0271,2023-09-08,East,4,1539.76,6159.04
O25872,C1011,P0035,2025-03-23,East,1,1797.83,1797.83
O25873,C0489,P0126,2025-01-29,North,5,1410.16,7050.8
O25874,C1699,P0205,2025-07-20,South,4,736.87,2947.48
O25875,C1167,P0156,2025-05-16,East,2,732.32,1464.64
O25876,C0836,P0353,2024-07-08,East,5,238.83,1194.15
O25877,C1730,P0351,2025-07-05,South,4,620.09,2480.36
O25878,C1626,P0235,2025-08-03,West,5,1662.37,8311.85
O25879,C0608,P0415,2024-11-17,East,2,1819.92,3639.84
O25880,C1981,P0191,2025-02-07,East,4,285.39,1141.56
O25881,C1994,P0401,2025-03-13,South,1,215.68,215.68
O25882,C1656,P0095,2025-01-14,North,1,1119.5,1119.5
O25883,C0667,P0447,2024-02-25,East,3,840.1,2520.3
O25884,C0810,P0132,2025-02-19,North,1,1593.98,1593.98
O25885,C1891,P0260,2023-09-11,South,4,472.82,1891.28
O25886,C1809,P0331,2025-08-15,West,3,1844.54,5533.62
O25887,C0901,P0386,2024-06-02,South,2,1267.35,2534.7
O25888,C1947,P0200,2024-01-21,East,4,108.68,434.72
O25889,C1290,P0128,2023-10-13,South,2,871.07,1742.14
O25890,C1311,P0147,2024-04-30,West,4,1492.2,5968.8
O25891,C1764,P0280,2024-05-17,North,5,459.89,2299.45
O25892,C1820,P0144,2023-10-10,East,3,601.74,1805.22
O25893,C0864,P0020,2025-01-31,South,5,1099.35,5496.75
O25894,C1577,P0334,2025-08-11,East,3,989.79,2969.37
O25895,C1173,P0140,2024-06-29,East,1,775.73,775.73
O25896,C1580,P0440,2025-01-23,North,4,1671.34,6685.36
O25897,C1067,P0310,2024-06-22,North,5,238.88,1194.4
O25898,C1510,P0005,2024-07-20,East,4,412.0,1648.0
O25899,C0087,P0096,2024-04-10,East,1,1226.59,1226.59
O25900,C1197,P0211,2025-07-29,South,1,133.81,133.81
O25901,C0578,P0398,2023-09-06,West,5,1793.56,8967.8
O25902,C1465,P0455,2024-06-06,North,3,1696.3,5088.9
O25903,C0104,P0489,2025-05-03,North,5,107.54,537.7
O25904,C1665,P0103,2025-03-14,South,1,553.92,553.92
O25905,C0915,P0081,2025-05-26,North,5,485.92,2429.6
O25906,C1620,P0212,2024-09-06,South,2,1558.21,3116.42
O25907,C1199,P0100,2024-10-04,West,4,1641.4,6565.6
O25908,C0001,P0283,2024-04-25,West,3,539.04,1617.12
O25909,C1944,P0031,2024-04-25,East,1,1232.36,1232.36
O25910,C0316,P0464,2024-04-28,North,4,455.74,1822.96
O25911,C0534,P0116,2024-10-25,West,2,1384.22,2768.44
O25912,C1662,P0363,2025-02-09,North,2,1187.52,2375.04
O25913,C1192,P0103,2025-06-24,South,5,57.45,287.25
O25914,C1831,P0318,2024-04-22,East,4,1374.73,5498.92
O25915,C0103,P0279,2024-09-27,East,3,1293.0,3879.0
O25916,C0644,P0035,2025-08-28,North,1,1780.46,1780.46
O25917,C1678,P0408,2023-09-12,West,2,776.3,1552.6
O25918,C0228,P0433,2025-08-26,South,3,1152.93,3458.79
O25919,C0220,P0264,2025-01-27,North,4,1916.71,7666.84
O25920,C0029,P0163,2024-11-08,North,4,1549.63,6198.52
O25921,C1522,P0212,2024-06-14,East,5,1172.4,5862.0
O25922,C0940,P0440,2024-10-14,West,2,1751.51,3503.02
O25923,C0204,P0299,2024-10-07,East,4,1613.77,6455.08
O25924,C1406,P0462,2024-07-16,South,2,1710.12,3420.24
O25925,C1655,P0196,2024-10-03,North,3,288.8,866.4
O25926,C1151,P0354,2024-07-29,East,5,727.16,3635.8
O25927,C1296,P0285,2025-01-15,East,4,557.5,2230.0
O25928,C0321,P0325,2025-04-01,South,5,509.99,2549.95
O25929,C1204,P0436,2024-02-06,North,3,1136.86,3410.58
O25930,C1218,P0059,2023-11-04,South,3,1454.21,4362.63
O25931,C1406,P0092,2024-09-18,North,2,247.38,494.76
O25932,C1719,P0148,2023-11-09,West,3,1251.14,3753.42
O25933,C1769,P0130,2024-01-16,South,4,1812.52,7250.08
O25934,C0136,P0374,2024-08-09,East,1,1022.94,1022.94
O25935,C1590,P0081,2023-09-05,East,2,631.29,1262.58
O25936,C1424,P0345,2024-08-03,North,3,850.02,2550.06
O25937,C0760,P0108,2024-10-24,West,1,1464.76,1464.76
O25938,C1331,P0449,2024-02-08,West,3,759.37,2278.11
O25939,C1641,P0148,2024-12-28,East,2,95.27,190.54
O25940,C1913,P0083,2025-01-06,East,4,275.04,1100.16
O25941,C0176,P0308,2023-10-07,North,3,1181.9,3545.7
O25942,C0837,P0092,2025-08-31,East,3,755.6,2266.8
O25943,C1724,P0479,2023-10-15,West,1,1460.69,1460.69
O25944,C0655,P0145,2025-04-10,East,1,1054.61,1054.61
O25945,C1786,P0270,2024-10-02,South,1,1003.11,1003.11
O25946,C0800,P0115,2023-09-08,South,5,102.54,512.7
O25947,C1596,P0050,2025-04-23,South,2,1298.26,2596.52
O25948,C1132,P0255,2024-05-12,North,4,1256.71,5026.84
O25949,C0331,P0422,2023-10-15,South,1,1226.1,1226.1
O25950,C0444,P0102,2024-09-17,East,3,886.37,2659.11
O25951,C0663,P0374,2025-03-18,East,4,72.28,289.12
O25952,C1789,P0189,2024-09-15,East,1,752.28,752.28
O25953,C0996,P0400,2023-09-29,North,2,323.21,646.42
O25954,C1940,P0237,2025-08-01,East,2,454.72,909.44
O25955,C0750,P0298,2024-11-28,West,5,291.43,1457.15
O25956,C0953,P0478,2024-01-19,East,3,1966.42,5899.26
O25957,C0192,P0423,2024-04-23,East,2,513.75,1027.5
O25958,C0219,P0129,2024-08-08,West,3,692.19,2076.57
O25959,C0631,P0332,2024-03-09,West,4,1319.39,5277.56
O25960,C1531,P0448,2024-09-21,East,3,1509.87,4529.61
O25961,C0619,P0144,2024-05-24,North,3,244.9,734.7
O25962,C0928,P0218,2024-10-28,West,2,497.47,994.94
O25963,C0606,P0016,2025-08-07,West,5,937.6,4688.0
O25964,C1266,P0240,2024-02-22,South,5,1620.77,8103.85
O25965,C1862,P0113,2024-03-11,South,1,144.8,144.8
O25966,C1475,P0412,2025-08-02,North,2,564.62,1129.24
O25967,C1722,P0068,2024-04-29,North,1,847.85,847.85
O25968,C0530,P0128,2025-02-11,East,4,975.13,3900.52
O25969,C0565,P0156,2023-12-15,East,4,1169.37,4677.48
O25970,C0518,P0459,2025-07-16,East,3,1025.83,3077.49
O25971,C1275,P0237,2025-03-06,East,3,106.71,320.13
O25972,C1933,P0076,2024-06-19,North,4,1424.54,5698.16
O25973,C0966,P0002,2024-04-02,West,2,1611.68,3223.36
O25974,C1692,P0097,2025-06-24,West,4,1694.67,6778.68
O25975,C1407,P0322,2024-02-02,East,3,551.53,1654.59
O25976,C1273,P0465,2024-12-18,North,4,1780.87,7123.48
O25977,C0708,P0367,2023-11-07,North,1,1756.72,1756.72
O25978,C1554,P0404,2025-08-27,East,3,1819.64,5458.92
O25979,C0562,P0275,2024-09-17,East,4,1885.09,7540.36
O25980,C0420,P0142,2023-11-16,South,1,353.62,353.62
O25981,C0879,P0469,2024-03-04,East,1,1078.77,1078.77
O25982,C0565,P0050,2025-03-01,West,2,994.59,1989.18
O25983,C0681,P0183,2024-12-05,East,2,58.32,116.64
O25984,C0278,P0281,2024-04-01,South,3,1495.01,4485.03
O25985,C1950,P0114,2024-05-12,North,1,212.46,212.46
O25986,C0888,P0187,2025-07-16,South,4,1742.26,6969.04
O25987,C1101,P0145,2023-11-20,South,2,154.34,308.68
O25988,C1283,P0026,2024-06-07,South,3,945.79,2837.37
O25989,C0471,P0180,2024-11-06,North,2,167.05,334.1
O25990,C0552,P0284,2023-09-28,South,2,907.34,1814.68
O25991,C0133,P0019,2024-11-13,South,2,402.7,805.4
O25992,C0262,P0101,2024-07-24,South,1,995.81,995.81
O25993,C0170,P0115,2024-04-23,East,5,1901.52,9507.6
O25994,C0484,P0240,2025-07-07,North,2,1833.96,3667.92
O25995,C1851,P0016,2024-11-05,East,4,170.24,680.96
O25996,C0746,P0090,2025-06-04,North,5,249.96,1249.8
O25997,C1363,P0175,2024-06-24,East,3,870.41,2611.23
O25998,C1815,P0051,2024-06-30,West,3,232.08,696.24
O25999,C1411,P0487,2024-08-22,North,4,1004.89,4019.56
O26000,C1762,P0170,2024-08-02,West,2,1501.32,3002.64
O26001,C0206,P0020,2025-03-16,North,1,1030.9,1030.9
O26002,C1984,P0375,2024-11-13,West,2,1180.37,2360.74
O26003,C1547,P0332,2024-02-05,East,2,52.16,104.32
O26004,C0387,P0353,2024-08-09,West,2,1987.7,3975.4
O26005,C1241,P0204,2025-08-26,West,4,1348.0,5392.0
O26006,C0183,P0340,2024-03-21,East,1,1512.09,1512.09
O26007,C0507,P0001,2024-04-16,South,5,155.32,776.6
O26008,C1554,P0319,2025-06-22,North,5,1716.49,8582.45
O26009,C1364,P0089,2025-05-15,West,4,1864.1,7456.4
O26010,C0404,P0222,2024-05-30,South,4,1119.91,4479.64
O26011,C1490,P0181,2025-06-25,South,5,1040.04,5200.2
O26012,C0126,P0331,2024-05-06,East,5,479.28,2396.4
O26013,C1742,P0271,2024-10-05,West,2,57.8,115.6
O26014,C0217,P0453,2024-02-16,North,2,1289.08,2578.16
O26015,C1564,P0310,2024-12-23,South,3,819.56,2458.68
O26016,C0896,P0183,2023-09-04,East,1,1724.66,1724.66
O26017,C1810,P0159,2024-08-18,East,5,1115.75,5578.75
O26018,C1249,P0004,2024-05-26,North,4,731.96,2927.84
O26019,C1050,P0272,2024-12-04,South,5,1963.71,9818.55
O26020,C1794,P0170,2024-04-11,South,3,1548.92,4646.76
O26021,C1067,P0234,2024-08-07,North,1,930.66,930.66
O26022,C1170,P0079,2024-10-12,East,2,1544.8,3089.6
O26023,C1158,P0014,2024-10-19,East,4,780.91,3123.64
O26024,C0332,P0317,2024-05-14,North,1,1608.81,1608.81
O26025,C0593,P0125,2025-01-04,West,5,1211.59,6057.95
O26026,C1750,P0393,2025-04-08,East,1,1788.32,1788.32
O26027,C1131,P0408,2024-10-24,East,2,1219.0,2438.0
O26028,C0382,P0159,2023-10-16,South,2,797.81,1595.62
O26029,C1590,P0183,2025-01-16,East,1,1780.09,1780.09
O26030,C1642,P0170,2023-11-29,West,1,732.48,732.48
O26031,C0158,P0438,2024-10-02,East,5,1672.18,8360.9
O26032,C1767,P0177,2023-09-14,East,5,963.88,4819.4
O26033,C0010,P0325,2024-01-08,South,5,704.1,3520.5
O26034,C1537,P0496,2025-02-12,North,2,1456.97,2913.94
O26035,C1184,P0234,2024-07-26,North,5,1564.5,7822.5
O26036,C0320,P0444,2024-11-08,West,1,1442.39,1442.39
O26037,C1496,P0497,2024-10-20,West,1,1169.48,1169.48
O26038,C0793,P0001,2023-10-11,North,1,1179.41,1179.41
O26039,C1204,P0411,2024-06-17,North,1,632.23,632.23
O26040,C0063,P0108,2024-07-15,North,3,672.28,2016.84
O26041,C0897,P0281,2023-11-30,East,2,1109.46,2218.92
O26042,C0461,P0402,2024-07-25,West,3,1066.83,3200.49
O26043,C1275,P0160,2024-07-06,North,3,1930.3,5790.9
O26044,C1475,P0264,2025-05-29,West,3,868.81,2606.43
O26045,C1774,P0242,2024-05-06,East,1,481.21,481.21
O26046,C0426,P0022,2023-09-21,West,4,1475.18,5900.72
O26047,C1914,P0079,2024-02-10,East,4,1717.61,6870.44
O26048,C0614,P0213,2024-01-02,West,3,149.42,448.26
O26049,C0597,P0298,2025-08-26,South,1,1816.18,1816.18
O26050,C0064,P0477,2024-04-10,West,4,1127.37,4509.48
O26051,C0273,P0439,2025-06-10,East,4,1707.01,6828.04
O26052,C1545,P0265,2024-03-14,East,4,695.45,2781.8
O26053,C0852,P0270,2024-07-31,West,4,1720.56,6882.24
O26054,C1587,P0267,2024-03-16,East,1,265.32,265.32
O26055,C0495,P0400,2024-09-13,West,4,475.69,1902.76
O26056,C1655,P0438,2024-12-01,North,1,950.3,950.3
O26057,C1304,P0402,2024-04-21,North,4,1460.79,5843.16
O26058,C1486,P0318,2024-04-02,North,4,1200.79,4803.16
O26059,C1086,P0255,2024-02-22,West,1,1244.79,1244.79
O26060,C0334,P0315,2024-01-04,North,3,1504.49,4513.47
O26061,C0621,P0432,2024-10-18,South,4,1085.84,4343.36
O26062,C1840,P0169,2023-12-06,East,5,1928.5,9642.5
O26063,C1773,P0136,2024-10-21,South,5,739.73,3698.65
O26064,C1387,P0179,2025-06-22,North,4,1601.71,6406.84
O26065,C0427,P0214,2024-02-24,South,5,804.08,4020.4
O26066,C1518,P0343,2024-03-28,North,3,788.82,2366.46
O26067,C0101,P0361,2023-09-09,West,3,1069.7,3209.1
O26068,C0677,P0260,2025-04-09,East,3,1333.63,4000.89
O26069,C1275,P0198,2024-07-06,East,1,158.95,158.95
O26070,C1937,P0455,2024-04-07,South,1,1969.96,1969.96
O26071,C0644,P0156,2023-11-17,North,5,138.14,690.7
O26072,C0816,P0255,2023-09-06,West,3,84.66,253.98
O26073,C1780,P0458,2025-08-03,West,4,784.55,3138.2
O26074,C0855,P0088,2025-01-05,North,1,1951.65,1951.65
O26075,C1942,P0221,2023-11-26,South,5,762.0,3810.0
O26076,C0401,P0333,2023-10-29,West,2,490.11,980.22
O26077,C0836,P0057,2023-11-01,North,5,1795.9,8979.5
O26078,C1045,P0003,2024-05-04,West,2,1361.57,2723.14
O26079,C1224,P0021,2025-07-16,East,3,746.68,2240.04
O26080,C1282,P0374,2024-01-22,South,2,1353.93,2707.86
O26081,C1937,P0332,2024-11-24,East,4,974.76,3899.04
O26082,C1872,P0104,2024-08-19,West,4,467.71,1870.84
O26083,C0203,P0320,2024-10-12,West,3,1584.05,4752.15
O26084,C0977,P0021,2024-09-06,South,4,1300.83,5203.32
O26085,C0061,P0348,2023-10-12,East,2,1045.85,2091.7
O26086,C0674,P0356,2024-05-27,East,3,940.74,2822.22
O26087,C1564,P0416,2024-06-29,West,2,1655.7,3311.4
O26088,C1517,P0021,2024-01-14,North,4,1774.32,7097.28
O26089,C0587,P0416,2024-10-14,South,4,437.32,1749.28
O26090,C1074,P0008,2024-04-04,South,5,327.11,1635.55
O26091,C0082,P0215,2024-12-25,West,3,1978.58,5935.74
O26092,C0306,P0229,2023-09-11,North,3,881.49,2644.47
O26093,C1976,P0359,2023-11-03,East,4,1142.37,4569.48
O26094,C0223,P0319,2024-11-09,East,2,105.97,211.94
O26095,C1957,P0138,2025-01-29,North,4,1627.82,6511.28
O26096,C0538,P0257,2024-10-30,North,5,1059.38,5296.9
O26097,C0374,P0212,2024-10-30,South,3,1189.95,3569.85
O26098,C0659,P0429,2024-05-17,South,3,474.96,1424.88
O26099,C1492,P0123,2025-04-12,West,1,1711.32,1711.32
O26100,C1820,P0388,2025-02-28,West,4,360.56,1442.24
O26101,C0104,P0242,2025-08-30,East,3,50.18,150.54
O26102,C1320,P0416,2025-06-09,West,1,316.61,316.61
O26103,C1536,P0202,2023-09-08,West,4,1549.88,6199.52
O26104,C0629,P0491,2024-08-19,North,4,1543.41,6173.64
O26105,C1492,P0023,2025-05-26,South,4,502.97,2011.88
O26106,C0475,P0201,2025-03-23,West,3,682.07,2046.21
O26107,C0667,P0026,2024-07-08,South,2,1628.26,3256.52
O26108,C0926,P0466,2024-12-25,North,4,295.24,1180.96
O26109,C0244,P0017,2025-08-30,East,5,1042.61,5213.05
O26110,C1636,P0210,2024-01-12,West,5,144.26,721.3
O26111,C1505,P0300,2024-04-06,East,5,129.1,645.5
O26112,C1923,P0339,2023-12-06,North,4,88.95,355.8
O26113,C0660,P0148,2025-01-08,South,3,830.54,2491.62
O26114,C0772,P0372,2023-09-17,East,3,1132.55,3397.65
O26115,C0447,P0304,2023-10-29,West,5,1043.17,5215.85
O26116,C1858,P0144,2024-08-18,South,5,60.09,300.45
O26117,C0426,P0130,2024-09-30,South,4,771.46,3085.84
O26118,C0130,P0444,2023-11-21,North,3,1910.12,5730.36
O26119,C0051,P0386,2025-01-25,East,2,1840.44,3680.88
O26120,C0942,P0001,2025-01-13,East,2,512.93,1025.86
O26121,C1103,P0300,2025-05-25,South,1,1568.9,1568.9
O26122,C0467,P0468,2024-02-04,North,3,1304.55,3913.65
O26123,C1655,P0118,2024-08-20,North,3,216.05,648.15
O26124,C0052,P0470,2025-04-10,West,3,1432.64,4297.92
O26125,C1635,P0499,2025-05-08,West,5,905.79,4528.95
O26126,C0161,P0277,2024-12-17,South,4,1800.73,7202.92
O26127,C1718,P0056,2025-06-22,West,2,1210.29,2420.58
O26128,C0830,P0291,2025-04-23,East,2,1540.88,3081.76
O26129,C1508,P0114,2025-07-07,South,3,1185.5,3556.5
O26130,C1620,P0344,2024-05-23,East,3,1050.0,3150.0
O26131,C0234,P0146,2024-04-15,South,3,1084.86,3254.58
O26132,C1748,P0336,2025-07-31,West,5,192.57,962.85
O26133,C0347,P0400,2025-07-05,North,2,295.93,591.86
O26134,C0230,P0412,2024-06-14,East,4,786.23,3144.92
O26135,C0069,P0293,2023-12-06,South,3,567.95,1703.85
O26136,C0121,P0074,2023-10-02,South,2,1826.61,3653.22
O26137,C1103,P0096,2024-08-14,South,5,305.21,1526.05
O26138,C1080,P0051,2024-12-29,North,1,108.77,108.77
O26139,C1505,P0353,2024-02-12,West,1,607.74,607.74
O26140,C1886,P0220,2024-04-05,South,5,1700.04,8500.2
O26141,C1952,P0116,2025-01-25,South,3,697.53,2092.59
O26142,C1215,P0140,2024-01-15,North,2,109.42,218.84
O26143,C1967,P0447,2025-02-20,West,5,1006.76,5033.8
O26144,C1913,P0011,2024-06-26,West,1,1258.29,1258.29
O26145,C1571,P0049,2023-12-29,South,2,790.6,1581.2
O26146,C0424,P0174,2024-11-23,North,3,1618.07,4854.21
O26147,C1890,P0400,2023-11-01,North,5,1476.61,7383.05
O26148,C0592,P0331,2025-08-03,North,1,1935.11,1935.11
O26149,C1111,P0069,2025-03-18,East,5,981.97,4909.85
O26150,C1591,P0478,2023-11-23,West,5,1514.8,7574.0
O26151,C0304,P0294,2025-05-26,West,2,135.06,270.12
O26152,C0656,P0030,2024-04-13,South,2,865.99,1731.98
O26153,C1560,P0431,2024-07-27,South,5,1111.07,5555.35
O26154,C0343,P0360,2025-04-24,West,2,585.34,1170.68
O26155,C1185,P0478,2024-10-25,East,5,536.25,2681.25
O26156,C1923,P0455,2023-11-12,West,1,1495.57,1495.57
O26157,C0866,P0171,2024-07-17,West,4,131.61,526.44
O26158,C0926,P0087,2024-09-28,East,2,211.0,422.0
O26159,C0191,P0182,2025-05-03,South,3,1428.19,4284.57
O26160,C0688,P0344,2024-04-14,South,1,607.13,607.13
